commit_hash,label,message,body,xcm
48c41bcbe7a428584f4919f4404d09a0b7381a53,0,kube proxy need conntrack,"when kube proxy start there warn message

binary conntrack instal this cause failure network connection cleanup

should install conntrack node","kube proxy need conntrackwhen kube proxy start there warn message

binary conntrack instal this cause failure network connection cleanup

should install conntrack node"
e3caff833c9c5e5019ed94f7775c05e426e8336c,0,"prompt upgrade node delay before upgrade

prompt upgrade node delay before upgrade
","kind feature
what this need
want control process upgrade cluster want able check work update node before start next update
also sometimes need wait little before start drain next node
this introduce user face change
variable prompt upgrade upgrade node confirm delay upgrade upgrade node pause second default false 0seconds","prompt upgrade node delay before upgrade

prompt upgrade node delay before upgrade
kind feature
what this need
want control process upgrade cluster want able check work update node before start next update
also sometimes need wait little before start drain next node
this introduce user face change
variable prompt upgrade upgrade node confirm delay upgrade upgrade node pause second default false 0seconds"
242e96d2511efa4018e909be7339cce3d58e67fc,0,"merge pull request from rsmitty issue

issue support proxy docker daemon","close rhel system
initial support docker daemon proxy rhel system will ubuntu future currently short time proxy allyml system rhel system http proxyconf file create docker systemd directory daemon reload restart this have work expect environment docker pull from dockerio quayio through proxy","merge pull request from rsmitty issue

issue support proxy docker daemonclose rhel system
initial support docker daemon proxy rhel system will ubuntu future currently short time proxy allyml system rhel system http proxyconf file create docker systemd directory daemon reload restart this have work expect environment docker pull from dockerio quayio through proxy"
18f0531bba442728aca82b9b07bfb2a1b7abed1e,0,"merge pull request from mirwan mixed ansible installation

precision control machine mixed ansible installation","this note about ansible installation troubleshoot control machine ansible system package with pypi package
include workaround that have report work ubuntu xenial control machine with ansible instal
main readmemd that describe start maybe right place ansiblemd with reference readmemd know","merge pull request from mirwan mixed ansible installation

precision control machine mixed ansible installationthis note about ansible installation troubleshoot control machine ansible system package with pypi package
include workaround that have report work ubuntu xenial control machine with ansible instal
main readmemd that describe start maybe right place ansiblemd with reference readmemd know"
e95c733a8119617842421b87772b6b24806496f3,0,"merge pull request from bogdando collect info

kubelet calico info collection",sign bogdan dobrelya bdobrelia mirantiscom,"merge pull request from bogdando collect info

kubelet calico info collectionsign bogdan dobrelya bdobrelia mirantiscom"
699fbd64ab3189000e2a5eed22ac0882d4b4d09c,0,"move recover control plane master control plane

accord follow recommendation this move directory
control plane

kubernetes project move away from word that consider
offensive work group name create track this work
word master declare offensive proposal formalize
replace word master with control plane","what type this
kind cleanup
what this need
accord follow recommendation this move directory control plane
kubernetes project move away from word that consider
offensive work group name create track this work
word master declare offensive proposal formalize
replace word master with control plane


this introduce user face change

role recover control plane master have rename recover control plane control plane
role recover control plane master solely previous kubespray necessary update specify role","move recover control plane master control plane

accord follow recommendation this move directory
control plane

kubernetes project move away from word that consider
offensive work group name create track this work
word master declare offensive proposal formalize
replace word master with control planewhat type this
kind cleanup
what this need
accord follow recommendation this move directory control plane
kubernetes project move away from word that consider
offensive work group name create track this work
word master declare offensive proposal formalize
replace word master with control plane


this introduce user face change

role recover control plane master have rename recover control plane control plane
role recover control plane master solely previous kubespray necessary update specify role"
3e3ee0aeb1d0785979170f0e5d7c2205317fc761,0,"support nodelocal cache

support nodelocal cache

after encounter issue cluster recently work
notice kubernetes introduce support nodelocal
cache

believe this usefull more people

http githubcom kubernetes kubernetes commit
http githubcom kubernetes enhancement blob master keps network nodelocal cachemd

request change

additional request change documentation

request change after review

replace incorrect variable","after encounter issue cluster recently work
notice kubernetes introduce support nodelocal
cache
believe this usefull more people
kubernetes kubernetes 73b548d
http githubcom kubernetes enhancement blob master keps network nodelocal cachemd
feedback welcome","support nodelocal cache

support nodelocal cache

after encounter issue cluster recently work
notice kubernetes introduce support nodelocal
cache

believe this usefull more people

http githubcom kubernetes kubernetes commit
http githubcom kubernetes enhancement blob master keps network nodelocal cachemd

request change

additional request change documentation

request change after review

replace incorrect variableafter encounter issue cluster recently work
notice kubernetes introduce support nodelocal
cache
believe this usefull more people
kubernetes kubernetes 73b548d
http githubcom kubernetes enhancement blob master keps network nodelocal cachemd
feedback welcome"
73204c868d87aa5367a857721b1da2b21a38dbb3,0,"merge pull request from mattymo docker upgrade

always trigger docker restart when docker package change","docker upgrade auto restart docker cause failure
when start another container","merge pull request from mattymo docker upgrade

always trigger docker restart when docker package changedocker upgrade auto restart docker cause failure
when start another container"
f8fdc0cd939de0e46cd968c6afb0fe91b72f78d0,0,optimize kube resource creation,"kind cleanup
none","optimize kube resource creationkind cleanup
none"
cd601c77c7df953ef4f098a5c728cdd8afe9fdbd,0,"feat upgrade metric server v052

sign cyril corbon corboncyril gmailcom","sign cyril corbon corboncyril gmailcom

what type this
kind feature
what this need
bump metric server v052 remove bind service capability
http githubcom kubernetes sigs metric server release v052
which issue this


special note your reviewer
this introduce user face change

upgrade metric server v052 remove bind service capability note move port","feat upgrade metric server v052

sign cyril corbon corboncyril gmailcomsign cyril corbon corboncyril gmailcom

what type this
kind feature
what this need
bump metric server v052 remove bind service capability
http githubcom kubernetes sigs metric server release v052
which issue this


special note your reviewer
this introduce user face change

upgrade metric server v052 remove bind service capability note move port"
26a0b0f1e8162571a90a0749c82157655e8aa728,0,"chore flannel change flannel repository upgrade image version

chore change flannel repository upgrade image version

upgrade flanneld version","what type this
kind feature
what this need
flannel move image dockerio from quayio this change base image repository upgrade below flannel image version late
flannelcni flannel v0151 v0170
flannelcni flannel plugin v100 v101

which issue this


special note your reviewer
think change base image repository feature could find relevant kind sorry that
this introduce user face change

none","chore flannel change flannel repository upgrade image version

chore change flannel repository upgrade image version

upgrade flanneld versionwhat type this
kind feature
what this need
flannel move image dockerio from quayio this change base image repository upgrade below flannel image version late
flannelcni flannel v0151 v0170
flannelcni flannel plugin v100 v101

which issue this


special note your reviewer
think change base image repository feature could find relevant kind sorry that
this introduce user face change

none"
1e524c68d5c04b6fc3a061b4bc30844fd7ab56b0,0,remove config docker start fail,"configuration error docker start then after restart kubespray will stop docker start task which before kubespray change docker configs
thus kubespray have damage configs docker will long start
block rescue remove almost modify docker configs give kubespray ability create without error
this alternate","remove config docker start failconfiguration error docker start then after restart kubespray will stop docker start task which before kubespray change docker configs
thus kubespray have damage configs docker will long start
block rescue remove almost modify docker configs give kubespray ability create without error
this alternate"
be8e5e1fdc3c461affc4d35c5379abb255fc07fc,0,"merge pull request from bogdando dnsmasq armor

forward private domain upstream resolvers","also kube level dnsmasq query
sign bogdan dobrelya bdobrelia mirantiscom","merge pull request from bogdando dnsmasq armor

forward private domain upstream resolversalso kube level dnsmasq query
sign bogdan dobrelya bdobrelia mirantiscom"
f3ed740a75fc5b2ba576e952e9823b7a4afaf402,0,"merge pull request from lpaulmp python header

widely header execute python script different",widely header execute python script different,"merge pull request from lpaulmp python header

widely header execute python script differentwidely header execute python script different"
e7c03ba66ab8583a9a2a217035a06412014a10cc,0,"merge pull request from mattymo disable idempotency check

disable idempotency ubuntu weave","fail time error reset
disable idempotency check patch until
","merge pull request from mattymo disable idempotency check

disable idempotency ubuntu weavefail time error reset
disable idempotency check patch until
"
9468642269ce19ca59128f8db2f847e9ef9edae0,0,"feat allow user have more control

sign eminaktas eminaktas34 gmailcom

sign eminaktas eminaktas34 gmailcom","kubespray should give more control over current behavior limit user configure attempt timeout option hard fully configure searchdomains
this introduces

user define attempt timeout option

hard value both option default value


there remove default searchdomains

remove default searchdomains will remove default searchdomains


searchdomains fully configure
both nodelocaldns coredns nameserverentries together will depend condition

what type this
kind feature
this introduce user face change
more functionalty
more functionalty configuration

sign eminaktas eminaktas34 gmailcom","feat allow user have more control

sign eminaktas eminaktas34 gmailcom

sign eminaktas eminaktas34 gmailcomkubespray should give more control over current behavior limit user configure attempt timeout option hard fully configure searchdomains
this introduces

user define attempt timeout option

hard value both option default value


there remove default searchdomains

remove default searchdomains will remove default searchdomains


searchdomains fully configure
both nodelocaldns coredns nameserverentries together will depend condition

what type this
kind feature
this introduce user face change
more functionalty
more functionalty configuration

sign eminaktas eminaktas34 gmailcom"
3a65c66a3e006eee7e9864c711c17134184766cf,0,"merge pull request from

etcdv3 calico resource","give that calico etcdv3 this ensure that resource etcdv3
example
etcdctl api3 etcdctl endpointshttps localhost2379 cacert etcd capem cert etcd admin etcd01pem etcd admin etcd01 keypem prefix calico only

calico

calico

calico ipam assignment ipv4 block","merge pull request from

etcdv3 calico resourcegive that calico etcdv3 this ensure that resource etcdv3
example
etcdctl api3 etcdctl endpointshttps localhost2379 cacert etcd capem cert etcd admin etcd01pem etcd admin etcd01 keypem prefix calico only

calico

calico

calico ipam assignment ipv4 block"
7d497e46c50e65e871ed9535259e3c27da8a782d,0,update calico,"what type this
kind feature
what this need
calico minor version release yaml change bugfix
which issue this
none
special note your reviewer
none
this introduce user face change
none","update calicowhat type this
kind feature
what this need
calico minor version release yaml change bugfix
which issue this
none
special note your reviewer
none
this introduce user face change
none"
5bce39abf874f69b2450350511fba7d422c95808,0,optional parameter extra group node,"what type this
kind feature
what this need
expand node definition with optional parameter that allow specify additional ansible group membership specific node
this create special node calico route reflector calico group
special note your reviewer
this introduce user face change
default behaviour remain unchanged however user wish know
optional extra group parameter node configure calico route reflector node openstack calico group","optional parameter extra group nodewhat type this
kind feature
what this need
expand node definition with optional parameter that allow specify additional ansible group membership specific node
this create special node calico route reflector calico group
special note your reviewer
this introduce user face change
default behaviour remain unchanged however user wish know
optional extra group parameter node configure calico route reflector node openstack calico group"
af4c41f32ede3c2be00f6464e580c1d0817aa68a,0,"merge pull request from mattymo kubelet

deploy kubelet kube apiserver container","kubelet docker with nsenter host with mount secret write issue
kube apiserver static
etcd service start more tolerant slow start","merge pull request from mattymo kubelet

deploy kubelet kube apiserver containerkubelet docker with nsenter host with mount secret write issue
kube apiserver static
etcd service start more tolerant slow start"
fb8b0751103790daea52d1c1813e087b25126235,0,"factsyaml reduce number setup call

before this commit gather

network
hardware

after gather

network
hardware

ansible distribution major version gather

sign etienne champetier echampetier atemecom","before this commit gather

network
hardware
after gather

network
hardware
ansible distribution major version gather
what type this
kind cleanup
what this need
which issue this
special note your reviewer
this introduce user face change
none","factsyaml reduce number setup call

before this commit gather

network
hardware

after gather

network
hardware

ansible distribution major version gather

sign etienne champetier echampetier atemecombefore this commit gather

network
hardware
after gather

network
hardware
ansible distribution major version gather
what type this
kind cleanup
what this need
which issue this
special note your reviewer
this introduce user face change
none"
e442b1d2b9ce7734093a724c3d35462f1b3cbcb8,0,"kube ipvs0 nodelocaldns networkmanager unmanaged device

centos they seem ignore default good extra safe
this also make easy exclude other network plugin interface

sign etienne champetier echampetier atemecom","centos they seem ignore default good extra safe
this also make easy exclude other network plugin interface
what type this
kind feature
what this need
which issue this


special note your reviewer
this introduce user face change
kube ipvs0 nodelocaldns networkmanager unmanaged device","kube ipvs0 nodelocaldns networkmanager unmanaged device

centos they seem ignore default good extra safe
this also make easy exclude other network plugin interface

sign etienne champetier echampetier atemecomcentos they seem ignore default good extra safe
this also make easy exclude other network plugin interface
what type this
kind feature
what this need
which issue this


special note your reviewer
this introduce user face change
kube ipvs0 nodelocaldns networkmanager unmanaged device"
eb40ac163f05b2909e9f7178637d89bb341f5daa,0,move socket kubespray default,this remove hard dependency download role this,move socket kubespray defaultthis remove hard dependency download role this
a6429314222f964d715583d3113e5e113601fb34,0,"merge pull request from holmsten terraform worker group

contrib terraform openstack supplementary node group","supplementary node group
additional ansible group node such
kube ingres ingress controller empty default","merge pull request from holmsten terraform worker group

contrib terraform openstack supplementary node groupsupplementary node group
additional ansible group node such
kube ingres ingress controller empty default"
b103385678db3112dde984f5c6f64e62b63b066d,0,miss sidebar link packet,"kind documentation
miss link sidebar already write packet","miss sidebar link packetkind documentation
miss link sidebar already write packet"
addd67dc63bf146b666da25f71713f1c627d0b45,0,"merge pull request from krystan master

tiny space change",tiny change under deploy production ready kubernetes cluster just space word first bullet,"merge pull request from krystan master

tiny space changetiny change under deploy production ready kubernetes cluster just space word first bullet"
065a4da72dbc9d95b5383a4a72dd1d43da51da51,0,"merge pull request from kubernetes incubator undo hostresolvconf

task undo change host resolvconf dhclient configs","this will undo change resolvconf kargo version will also handle case when change resolvconf mode from host resolvconv docker
this will fully work calico canal base installation network restart skip these system","merge pull request from kubernetes incubator undo hostresolvconf

task undo change host resolvconf dhclient configsthis will undo change resolvconf kargo version will also handle case when change resolvconf mode from host resolvconv docker
this will fully work calico canal base installation network restart skip these system"
08fe61e058a35a2e994ae10696909e7ca25858bb,0,"merge pull request from riverzhang dashboard

update dashboard version v181",update dependency compatible with kubernetes,"merge pull request from riverzhang dashboard

update dashboard version v181update dependency compatible with kubernetes"
1f65e6d3b5752f9a64d3038e45d705f272acae58,0,ingres nginx upgrade,"what type this
kind feature
what this need
upgrade ingres nginx controller http githubcom kubernetes ingress nginx release controller v121
special note your reviewer
already compare official chart helm template confirm different except version annotation image
this introduce user face change
ingres nginx upgrade","ingres nginx upgradewhat type this
kind feature
what this need
upgrade ingres nginx controller http githubcom kubernetes ingress nginx release controller v121
special note your reviewer
already compare official chart helm template confirm different except version annotation image
this introduce user face change
ingres nginx upgrade"
76fc786c0706473945f4bddb2aa9746edcbf70f4,0,"merge pull request from riverzhang kube upgrade

bump kube","upgrade kube
http githubcom kubernetes kubernetes tree master cluster addons","merge pull request from riverzhang kube upgrade

bump kubeupgrade kube
http githubcom kubernetes kubernetes tree master cluster addons"
97031f9133cfce959eeefa9fe1d62e5974695328,0,make epel release install configurable,,make epel release install configurable
acb63a57faac533e07dcd178b5c75484ab8d0fd2,0,"only limit etcd memory small host

also disable killer etcd",also disable killer etcd,"only limit etcd memory small host

also disable killer etcdalso disable killer etcd"
371fa51e82db78c2f638088080194f3d1467630c,0,make installation epel optional,this,make installation epel optionalthis
5368d51d63492cef590654303164854c78f710ee,0,mention docker image readme,"what type this
kind documentation
what this need
this mention kubespray container image show readme
which issue this


special note your reviewer
issue also mention something integrationsmd quite sure what there
would make sense section basically just link from readme instead have example directly readme
this introduce user face change

none","mention docker image readmewhat type this
kind documentation
what this need
this mention kubespray container image show readme
which issue this


special note your reviewer
issue also mention something integrationsmd quite sure what there
would make sense section basically just link from readme instead have example directly readme
this introduce user face change

none"
5ad1d9db5e0ab83a5e0775d0ca101e2e13a56c72,0,kubernetes hash make v1247 default,"what type this
kind feature
what this need
hash
make kubernetes v1247 default
this introduce user face change

make kubernetes v1247 default","kubernetes hash make v1247 defaultwhat type this
kind feature
what this need
hash
make kubernetes v1247 default
this introduce user face change

make kubernetes v1247 default"
96688269f8d1c850d3f5c0fbaf2e1ad31fb7eb4a,0,support both address bind address scheduler controller manager,"
since kubeadm available only deprecate address flag release","support both address bind address scheduler controller manager
since kubeadm available only deprecate address flag release"
b0fcc1ad1d78a373a12c109491914b877fc2d56d,0,"error handle registorying image

when script face follow error
difficult know root problem lack error handling

docker require exactly argument
docker help

usage docker source image target image

create target image that refer source image

investigate such error easily this error handle","what type this
kind cleanup
what this need
when script face follow error
difficult know root problem lack error handling
docker require exactly argument
docker help

usage docker source image target image

create target image that refer source image

investigate such error easily this error handle
this introduce user face change

none","error handle registorying image

when script face follow error
difficult know root problem lack error handling

docker require exactly argument
docker help

usage docker source image target image

create target image that refer source image

investigate such error easily this error handlewhat type this
kind cleanup
what this need
when script face follow error
difficult know root problem lack error handling
docker require exactly argument
docker help

usage docker source image target image

create target image that refer source image

investigate such error easily this error handle
this introduce user face change

none"
7547e6a27267b64c481b0a609c17364378eb02b6,0,ubuntu change packagename python python3,"kind feature
what this need
look forward next ubuntu version need change package name python python3
none","ubuntu change packagename python python3kind feature
what this need
look forward next ubuntu version need change package name python python3
none"
33d897bcb6568a6762c12b87c1a23f113b3faf14,1,force install specify docker version fixes this allow ubuntu debian downgrade docker version version instal instead fail,late version this write playbook define version should prefs file repo repo priority enable automatically downgrade docker engine package version specify alternatively could just allow install late version available,force install specify docker version fixes this allow ubuntu debian downgrade docker version version instal instead faillate version this write playbook define version should prefs file repo repo priority enable automatically downgrade docker engine package version specify alternatively could just allow install late version available
b3282cd0bb601d0b6b08cd81b92f66d283c9579d,1,optional deployment mode docker etcd deployment type running etcd docker reduce number individual file downloads service host note etcd container v301 move bindir local fixes,"should possible etcd from docker container require specific service management script implement this need follow

optionally skip etcd from download
remove quote from etcdenv docker like
reference image etcd either gcrio google container etcd v225 quayio coreos etcd v225
execute docker file etcdenv name etcd container name restartyes etcd image etcd version
rewrite tweak restart etcd service handler either update service file trigger docker restart etcd container name","optional deployment mode docker etcd deployment type running etcd docker reduce number individual file downloads service host note etcd container v301 move bindir local fixesshould possible etcd from docker container require specific service management script implement this need follow

optionally skip etcd from download
remove quote from etcdenv docker like
reference image etcd either gcrio google container etcd v225 quayio coreos etcd v225
execute docker file etcdenv name etcd container name restartyes etcd image etcd version
rewrite tweak restart etcd service handler either update service file trigger docker restart etcd container name"
e38258381fd0d111cd339ce3e334920d5898dbe9,1,wait static when fixes,"deploy fail

task kubernetes apps manage kubernetes application
fail node1 item uvariables ucluster u1023303 unamespace ukube system uname ukube system kubedns fail true item name kube system kubedns namespace kube system variable cluster

step reproduce
deploy with follow
kube network plugin calico
hyperkube image v126 coreos0
hyperkube image repo quayio coreos hyperkube
deploy again with follow
kube network plugin calico
hyperkube image v130 coreos1
hyperkube image repo quayio coreos hyperkube
look like need wait minute static come after upgrade","wait static when fixesdeploy fail

task kubernetes apps manage kubernetes application
fail node1 item uvariables ucluster u1023303 unamespace ukube system uname ukube system kubedns fail true item name kube system kubedns namespace kube system variable cluster

step reproduce
deploy with follow
kube network plugin calico
hyperkube image v126 coreos0
hyperkube image repo quayio coreos hyperkube
deploy again with follow
kube network plugin calico
hyperkube image v130 coreos1
hyperkube image repo quayio coreos hyperkube
look like need wait minute static come after upgrade"
acae5d4286b4b068d9378af87badf3d2d0a09baa,1,check dnsmasq first kube node kube master without kube node role will kube proxy therefore check dnsmasq fixes,"first state that really impress these script start them week
however today both coreos alpha ubuntu playbook fail
commit this error from playbook
task dnsmasq check dnsmasq port pull image container
skip etcd1
skip etcd2
fatal etcd0 fail change false elapse fail true timeout when wait

host etcd0 this command fail afaik
local kubelet address0000 hostname overrideetcd0 allow privilegedtrue cluster dns1023302 cluster domainclusterlocal kubeconfig kubernetes node kubeconfigyaml config kubernetes manifest resolv conf resolvconf register nodefalse

clue","check dnsmasq first kube node kube master without kube node role will kube proxy therefore check dnsmasq fixesfirst state that really impress these script start them week
however today both coreos alpha ubuntu playbook fail
commit this error from playbook
task dnsmasq check dnsmasq port pull image container
skip etcd1
skip etcd2
fatal etcd0 fail change false elapse fail true timeout when wait

host etcd0 this command fail afaik
local kubelet address0000 hostname overrideetcd0 allow privilegedtrue cluster dns1023302 cluster domainclusterlocal kubeconfig kubernetes node kubeconfigyaml config kubernetes manifest resolv conf resolvconf register nodefalse

clue"
6f07da9f4138fe6f150a9f1c717a0e5709f55bf9,1,restart kubelet launcher change fixes,configure kube version v124 deploy then v130 deploy again stay v124 master node,restart kubelet launcher change fixesconfigure kube version v124 deploy then v130 deploy again stay v124 master node
1345dd07f73bf6e4da63360e379408d7b415cb47,1,sync etcdctl member list fixes,need sync this command,sync etcdctl member list fixesneed sync this command
256a4e1f29e9c4a0826480245c8921caceb8b65a,1,rebase etcd v306 fixes,"etcd upstream etcd etcd
etcd late v306 rebase master","rebase etcd v306 fixesetcd upstream etcd etcd
etcd late v306 rebase master"
33c8d0a1a7155030a041688703567f12a4ef8352,1,remove search nameserver entry from resolvconf base these item conflict when they provide also head file fixes,"extra search domain nameservers resolvconf resolvconfd base cause issue with name resolution after deploy they should purge kargo ensure that place correct
default cobbler will configure this file when provision ubuntu host","remove search nameserver entry from resolvconf base these item conflict when they provide also head file fixesextra search domain nameservers resolvconf resolvconfd base cause issue with name resolution after deploy they should purge kargo ensure that place correct
default cobbler will configure this file when provision ubuntu host"
6caf5b0ac3061d50987d5f2df339b734f40b4d53,1,delegate expression download task else omit cause problem this expression replacing with more strict inventory hostname issue handle download once expect closes issue,"error
task download download container
fatal node2 unreachable change false fail connect host unreachable true
fatal node1 unreachable change false fail connect host unreachable true
fatal node3 unreachable change false fail connect host unreachable true

this happen because ansible node1 node2 node3 instead theirs ansible host parameter host ansible playbook have appropriate record host file fail
reason
delegate group kube master download oncebool else omit

case download once false this expression evaluate node1
node1 exec controlmasterauto controlpersist60s with gssapi keyex hostbased publickey connecttimeout10 controlpath root ansible ansible node1 umask mkdir echo home ansible ansible echo ansible echo home ansible ansible sleep

accord ansible

when once with delegate will execute first host define inventory group host target play webservers play target host webservers

remove delegate from those task since once will trick change hostvars group kube master ansible host","delegate expression download task else omit cause problem this expression replacing with more strict inventory hostname issue handle download once expect closes issueerror
task download download container
fatal node2 unreachable change false fail connect host unreachable true
fatal node1 unreachable change false fail connect host unreachable true
fatal node3 unreachable change false fail connect host unreachable true

this happen because ansible node1 node2 node3 instead theirs ansible host parameter host ansible playbook have appropriate record host file fail
reason
delegate group kube master download oncebool else omit

case download once false this expression evaluate node1
node1 exec controlmasterauto controlpersist60s with gssapi keyex hostbased publickey connecttimeout10 controlpath root ansible ansible node1 umask mkdir echo home ansible ansible echo ansible echo home ansible ansible sleep

accord ansible

when once with delegate will execute first host define inventory group host target play webservers play target host webservers

remove delegate from those task since once will trick change hostvars group kube master ansible host"
f106bf5bc47742a34318dadb8f5681be5ff7a63f,1,ability have host with float terraform openstack squash commits squashed commits f9355ea swap order which reload docker socket 2ca6819 reload dockersocket after instal flannel coreos workaround 9f976e5 vagrantfile setup proxy inside virtual machine corporate network good configure proxy variable 9d7142f vagrantfile ubuntu recent support version ubuntu local development setup with vagrant 50f77cc test layouts drop wily from test matrix replace wily case drop with extra case test separate role deployment signed bogdan dobrelya bdobrelia mirantiscom 03e162b update owners c7b00ca tarregister instead copy slurp distribute token cert related http githubcom ansible ansible issue uses register because synchronize module sudo remote side correctly copy slow this patch dramatically down number task process cert synchronization 2778ac6 skip dnsmasq skip dnsmasq will still dnsmasq this enable independent setup resolvconf section before kubelet,"only encounter this coreos version while since upgrade version step during docker deployment where daemon reload restart seem fail some node here node example with coreos seem occur after nework plugin deploy flannel
handler docker docker pause while docker restart
pause second
ctrlc then continue early ctrlc then abort

112us west 2computeinternal

handler docker docker wait docker
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
change 12us west 2computeinternal
change 112us west 2computeinternal
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fatal 101us west 2computeinternal failed change true docker image delta fail true start stderr connect docker daemon docker daemon this host stdout stdout line warn
fatal 157us west 2computeinternal failed change true docker image delta fail true start stderr connect docker daemon docker daemon this host stdout stdout line warn","ability have host with float terraform openstack squash commits squashed commits f9355ea swap order which reload docker socket 2ca6819 reload dockersocket after instal flannel coreos workaround 9f976e5 vagrantfile setup proxy inside virtual machine corporate network good configure proxy variable 9d7142f vagrantfile ubuntu recent support version ubuntu local development setup with vagrant 50f77cc test layouts drop wily from test matrix replace wily case drop with extra case test separate role deployment signed bogdan dobrelya bdobrelia mirantiscom 03e162b update owners c7b00ca tarregister instead copy slurp distribute token cert related http githubcom ansible ansible issue uses register because synchronize module sudo remote side correctly copy slow this patch dramatically down number task process cert synchronization 2778ac6 skip dnsmasq skip dnsmasq will still dnsmasq this enable independent setup resolvconf section before kubeletonly encounter this coreos version while since upgrade version step during docker deployment where daemon reload restart seem fail some node here node example with coreos seem occur after nework plugin deploy flannel
handler docker docker pause while docker restart
pause second
ctrlc then continue early ctrlc then abort

112us west 2computeinternal

handler docker docker wait docker
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
change 12us west 2computeinternal
change 112us west 2computeinternal
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fail retry handler docker docker wait docker retries leave
fatal 101us west 2computeinternal failed change true docker image delta fail true start stderr connect docker daemon docker daemon this host stdout stdout line warn
fatal 157us west 2computeinternal failed change true docker image delta fail true start stderr connect docker daemon docker daemon this host stdout stdout line warn"
f1d7af11ee879bceb8543e23e8179b22fdba8fc6,1,update calico node systemd unit calicoctl support detachfalse option should recommended calico node service http usage configuration service closes,"calico nodeunit fail start calico node docker because create container with name calico node such container exists already just nicely
action then perform manualy docker start calico node
that case handle automatically","update calico node systemd unit calicoctl support detachfalse option should recommended calico node service http usage configuration service closescalico nodeunit fail start calico node docker because create container with name calico node such container exists already just nicely
action then perform manualy docker start calico node
that case handle automatically"
bfc9bcb8c77d4d1c5e88bfdf9eddbf7ad2e670d5,1,force hardlink calico canal cert fixes,"task network plugin calico calico link etcd certificate calico node
fail item ucapem certcrt calico cert certcrt fail true group root item certcrt capem mode link different hard link exist destination owner kube size etcd capem state hard
fail item ucapem certcrt calico cert certcrt fail true group root item certcrt capem mode link file exists destination owner root size etcd capem state file","force hardlink calico canal cert fixestask network plugin calico calico link etcd certificate calico node
fail item ucapem certcrt calico cert certcrt fail true group root item certcrt capem mode link different hard link exist destination owner kube size etcd capem state hard
fail item ucapem certcrt calico cert certcrt fail true group root item certcrt capem mode link file exists destination owner root size etcd capem state file"
444b1dafdcacf4a46f447ed7fee30405857e5980,1,pass anonymous auth apiserver fixes,anonymous authtrue default authorization modealwaysallow default guide thou shalt anonymous authfalse flag your kube apiserver,pass anonymous auth apiserver fixesanonymous authtrue default authorization modealwaysallow default guide thou shalt anonymous authfalse flag your kube apiserver
68ad4ff4d901bf42d082e9e3b846cb3db1005e48,1,domain each host host fixes,libvirt container with require domain domain configure should those entry host addition domainless entry,domain each host host fixeslibvirt container with require domain domain configure should those entry host addition domainless entry
d31417414905305f8dc09bfe6610a7373cb6b3da,1,wait kube apiserver kubernetes apps fixes,"task kubernetes apps ansible kubernetes apps start resource fail sometimes network restart kubelet restart come immediately before should wait second kubelet settle check liveness port check
http pasteopenstackorg show partial failure","wait kube apiserver kubernetes apps fixestask kubernetes apps ansible kubernetes apps start resource fail sometimes network restart kubelet restart come immediately before should wait second kubelet settle check liveness port check
http pasteopenstackorg show partial failure"
8e4e3998dd47993e3e10ffb659d5e180731f3165,1,wrong path dhclient centosazure this alredy have revert this should more intelligent about decide which path,"dhclientconf ignore redhat centos
correct location dhcp dhclientconf","wrong path dhclient centosazure this alredy have revert this should more intelligent about decide which pathdhclientconf ignore redhat centos
correct location dhcp dhclientconf"
1f9f8853793db50699c676ad0821fd0b101d7e85,1,etcd cert generation support large deployment bash args limit should pass node filename base64 encode data through stdin stdout instead fixes,"task
name cert copy cert master
error
base64 etcd fail true errno argument list long
number node
bogdando mattymo pigmej","etcd cert generation support large deployment bash args limit should pass node filename base64 encode data through stdin stdout instead fixestask
name cert copy cert master
error
base64 etcd fail true errno argument list long
number node
bogdando mattymo pigmej"
